Date,Open,High,Low,Close,Volume
2021-03-23,82.24,83.13,80.205,80.75,24133
2021-03-24,81.76,82.57,79.64,79.64,12846
2021-03-25,78.4,81.12,77.52,81.12,31487
2021-03-26,81.65,84.655,81.36,84.635,21075
2021-03-29,84.3,85.105,82.85,84.42,14576
2021-03-30,83.78,84.2,82.86,83.34,27174
2021-03-31,84.94,85.87,84.69,85.09,11257
2021-04-01,86.22,87.66,86.22,87.59,13774
2021-04-05,89.58,91.76,89.58,91.56,17843
2021-04-07,91.47,91.73,90.93,91.42,3762
2021-04-08,92.54,92.86,91.8,92.775,8710
2021-04-09,92.76,94.89,92.76,94.83,34156
2021-04-12,94.46,95.125,94.16,94.85,28731
2021-04-13,94.9,96.25,94.71,95.89,19171
2021-04-14,96.27,96.52,94.47,94.66,32759
2021-04-15,96.59,98.0,96.49,97.69,14919
2021-04-16,98.79,99.235,97.94,98.845,13940
2021-04-19,98.34,98.46,96.48,97.13,10665
2021-04-20,96.44,96.82,94.19,95.42,11190
2021-04-21,94.72,97.93,94.72,97.84,12274
2021-04-22,97.42,98.41,94.7,95.335,56552
2021-04-23,95.66,99.23,95.66,98.38,20627
2021-04-26,98.85,99.3,98.57,98.75,20905
2021-04-27,98.94,99.305,98.34,98.68,15227
2021-04-28,99.1,99.75,98.59,98.66,24932
2021-04-29,100.93,100.93,98.17,100.47,31003
2021-04-30,98.79,99.52,98.045,98.41,27048
2021-05-03,100.12,100.47,99.06,99.08,30247
2021-05-04,97.72,98.07,94.77,97.115,88552
2021-05-05,98.7,98.81,97.04,97.34,33252
2021-05-06,97.45,99.86,96.16,99.86,28621
2021-05-07,100.46,102.5,99.99,102.155,38309
2021-05-10,102.44,102.44,99.0,99.0,43204
2021-05-11,95.36,97.03,93.51,96.31,81293
2021-05-12,94.35,95.19,89.83,90.22,91905
2021-05-13,91.38,94.72,91.38,93.6,69134
2021-05-14,95.45,98.275,95.45,97.8,38956
2021-05-17,96.93,97.38,95.47,96.95,54122
2021-05-18,97.2,97.28,94.78,94.78,41501
2021-05-19,90.92,93.46,89.94,93.46,79872
2021-05-20,94.31,97.58,94.31,96.49,40334
2021-05-21,97.86,98.66,96.15,96.34,41412
2021-05-24,98.82,100.19,98.8,99.37,12679
2021-05-25,100.37,100.52,98.44,98.71,22244
2021-05-26,99.28,99.63,98.57,99.05,17668
2021-05-27,100.12,100.43,99.42,99.89,18085
2021-05-28,100.68,100.84,100.075,100.08,18024
2021-06-01,101.84,101.93,99.51,99.68,15900
2021-06-02,100.16,100.78,99.78,100.18,16366
2021-06-03,98.5,99.9,97.38,99.25,26649
2021-06-04,100.52,101.96,100.52,101.74,19833
2021-06-07,101.77,101.81,100.92,101.63,8648
2021-06-08,102.2,102.2,100.23,102.02,19621
2021-06-09,102.19,102.19,101.08,101.19,20463
2021-06-10,102.24,103.18,101.26,102.47,24545
2021-06-11,102.94,103.08,101.96,102.67,32921
2021-06-14,103.04,103.44,102.17,103.44,18360
2021-06-15,103.8,103.8,102.72,103.02,24081
2021-06-16,103.3,103.3,100.0,101.435,36540
2021-06-17,101.38,101.99,99.4,101.54,107792
2021-06-18,98.91,99.19,97.21,97.21,191522
2021-06-21,98.51,101.48,97.88,101.48,117530
2021-06-22,101.32,103.53,100.84,102.91,107415
2021-06-23,103.03,103.6,102.55,102.55,116407
