Date,Open,High,Low,Close,Volume
2023-06-08,68.97,69.44,64.8,68.43,11352
2023-06-09,67.04,67.53,64.56,65.1,5689
2023-06-12,65.95,69.71,61.88,63.78,17417
2023-06-13,64.01,69.04,62.52,67.78,10331
2023-06-14,68.13,69.94,61.01,62.01,20855
2023-06-15,60.78,66.25,60.78,65.33,9498
2023-06-16,66.76,66.76,61.69,63.21,7228
2023-06-20,62.21,62.21,59.56,60.45,3772
2023-06-21,59.33,59.43,57.0,57.26,14905
2023-06-22,56.16,56.16,51.05,51.97,15012
2023-06-23,49.77,51.76,48.93,49.79,10286
2023-06-26,51.27,53.91,51.27,51.48,8154
2023-06-27,51.66,55.14,50.07,53.91,7309
2023-06-28,52.54,53.68,51.52,53.08,14678
2023-06-29,55.03,57.47,55.03,55.98,7757
2023-06-30,57.67,57.68,54.36,54.82,5249
2023-07-03,54.46,58.42,54.46,57.55,6508
2023-07-05,55.61,57.76,54.04,55.99,8876
2023-07-06,51.55,53.02,50.02,52.81,31947
2023-07-07,53.15,57.82,53.15,56.23,15277
2023-07-10,55.54,59.51,55.54,57.52,11693
2023-07-11,58.06,60.36,56.89,59.94,19472
2023-07-12,64.05,65.92,62.51,63.42,21646
2023-07-13,64.57,67.96,63.9,66.82,18974
2023-07-14,67.73,67.78,61.48,62.89,18517
2023-07-17,63.44,67.39,62.66,66.28,9612
2023-07-18,66.49,74.98,66.49,74.71,34876
2023-07-19,75.91,82.04,73.84,81.61,46336
2023-07-20,80.83,81.63,76.45,80.27,16323
2023-07-21,82.12,82.16,77.05,77.41,7569
2023-07-24,77.38,83.98,77.38,83.35,23992
2023-07-25,83.93,85.49,77.44,78.55,28221
2023-07-26,83.92,91.56,83.9,89.81,29875
2023-07-27,91.75,93.58,83.98,85.26,17958
2023-07-28,89.2,89.75,85.66,88.72,7453
2023-07-31,88.9,90.85,86.74,88.62,10912
2023-08-01,86.42,86.49,82.33,84.83,5456
2023-08-02,81.06,84.565,80.15,84.38,8721
2023-08-03,83.7,86.9,81.76,86.9,4936
2023-08-04,87.42,89.86,86.37,87.49,6322
2023-08-07,87.53,89.95,87.08,89.75,5168
2023-08-08,82.15,87.0,78.58,86.88,13791
2023-08-09,84.37,85.35,81.9,82.72,5982
2023-08-10,85.75,85.89,81.27,82.69,5866
2023-08-14,80.44,80.44,77.48,78.065,5008
2023-08-31,65.86,67.34,65.61,66.27,4279
2023-09-01,68.56,71.81,68.53,71.11,11826
2023-09-06,65.25,66.73,60.64,61.45,4112
2023-09-14,62.14,63.07,61.72,62.81,4305
2023-09-18,60.91,60.91,58.21,58.35,5581
2023-09-21,54.19,55.86,52.64,53.17,14655
2023-09-22,53.38,53.7,51.63,52.16,4542
2023-09-25,50.96,54.35,50.96,54.35,8320
2023-09-26,52.6,55.28,51.62,51.9,13349
2023-09-27,52.18,52.545,50.06,50.99,4069
2023-10-02,54.0,54.0,49.62,50.23,15233
2023-10-03,49.33,49.33,46.38,47.11,7786
2023-10-04,47.41,48.73,45.61,48.63,5389
2023-10-05,48.3,51.13,48.3,51.1,10281
2023-10-06,48.53,53.13,47.66,51.28,8472
2023-10-10,52.87,54.86,52.82,53.62,5693
2023-10-12,53.22,53.22,50.3,50.3,6086
2023-10-13,53.39,53.61,48.4,48.58,8192
2023-10-17,52.16,57.61,52.16,55.84,13861
2023-10-18,53.9,53.9,50.7,50.93,5853
2023-10-19,50.54,53.76,48.9,49.29,9516
2023-10-20,48.12,48.12,43.31,43.48,24408
2023-10-23,43.53,45.23,42.77,42.8,4467
2023-10-24,43.56,43.74,40.34,41.96,7197
2023-10-25,41.23,42.16,38.59,41.43,14526
2023-10-26,42.98,46.1,42.8,45.26,13743
2023-10-27,44.78,44.81,40.99,42.1,4470
2023-10-30,44.33,44.6,42.14,44.02,16615
2023-10-31,44.3,45.32,43.26,44.84,3501
2023-11-01,43.91,45.6,43.33,45.38,6627
2023-11-02,48.08,53.12,48.08,52.92,11133
2023-11-03,57.87,60.62,57.87,58.8,16848
2023-11-09,52.485,52.86,48.62,49.08,10503
2023-11-14,56.42,63.0,56.33,61.17,17672
2023-11-15,61.46,65.02,61.46,63.86,9639
2023-11-17,63.13,64.95,62.51,63.96,7430
2023-11-22,61.71,61.93,59.73,60.3,5237
2023-11-29,61.04,65.54,61.04,63.08,27207
2023-12-01,62.11,73.5,62.11,72.99,24007
2023-12-04,71.79,76.28,71.74,76.28,6547
2023-12-06,77.42,80.04,73.05,73.48,6077
2023-12-07,74.42,77.6,73.7,77.51,10094
2023-12-08,77.14,81.33,76.35,79.89,10490
2023-12-13,77.59,91.27,76.69,91.27,9157
2023-12-14,99.96,106.92,99.56,104.16,10963
2023-12-15,103.71,104.47,97.53,99.42,13796
2023-12-18,100.58,100.58,96.11,96.57,7107
2023-12-19,96.88,101.39,95.53,100.45,5514
2023-12-20,100.5,102.38,93.59,93.6,10699
2023-12-21,96.63,96.63,92.72,95.85,5521
2023-12-27,100.71,102.73,100.57,101.6,3284
2023-12-28,101.99,102.23,100.92,101.92,4721
2024-01-02,94.36,101.41,94.36,98.18,4325
2024-01-03,93.92,93.92,88.49,88.55,3852
2024-01-05,89.96,95.55,89.96,92.81,5085
2024-01-09,92.1,93.24,90.53,92.28,2633
2024-01-10,91.47,92.61,89.12,92.6,4175
2024-01-11,89.57,89.84,85.02,89.15,3867
2024-01-12,91.59,91.74,83.16,85.45,6868
2024-01-16,81.65,83.425,79.76,80.93,5418
2024-01-17,76.62,81.6,76.22,80.045,4990
2024-01-18,82.07,82.71,79.58,81.9,2968
2024-01-19,82.57,88.03,81.26,88.03,14352
2024-01-22,90.47,94.405,90.3,94.405,5667
2024-01-23,95.45,95.94,90.38,92.015,4693
2024-01-24,93.36,97.12,92.12,94.89,9515
2024-01-25,96.835,97.04,89.36,92.59,5904
2024-01-29,94.8,98.39,93.75,98.39,5399
2024-01-31,83.96,89.01,80.01,80.12,30036
2024-02-01,81.22,81.22,64.95,72.47,31329
2024-02-02,67.85,74.7,67.85,73.57,8237
2024-02-05,69.88,71.24,68.17,70.4,4566
2024-02-06,70.55,71.745,65.78,67.01,6037
2024-02-07,67.87,68.03,61.63,66.26,12451
2024-02-08,65.81,67.7,64.74,67.37,5285
2024-02-09,67.18,70.93,65.27,70.28,5298
2024-02-12,71.96,77.6,71.6,76.39,6262
2024-02-13,67.91,68.1,62.41,65.85,22056
2024-02-15,74.43,77.27,72.135,75.87,7093
2024-02-16,71.36,74.895,71.36,73.88,3804
2024-02-20,71.7,73.43,71.43,71.68,3541
2024-02-23,70.36,71.3,68.73,69.96,3284
2024-02-26,69.37,70.8,66.73,67.92,2782
2024-02-27,69.975,71.04,69.03,70.25,4945
2024-02-28,68.45,70.01,67.78,67.78,5456
2024-02-29,71.355,73.81,69.44,70.98,5374
2024-03-01,67.44,68.69,63.95,68.23,9603
2024-03-04,70.23,72.08,67.81,68.055,10917
2024-03-05,69.51,77.17,69.51,76.43,23060
2024-03-06,75.19,80.0,69.48,76.05,28992
2024-03-07,79.41,80.37,75.89,76.21,11121
2024-03-08,79.11,80.35,76.4,76.5,6104
2024-03-12,75.26,75.41,71.9,73.12,8268
2024-03-14,71.75,72.18,66.04,67.265,12197
2024-03-15,67.23,70.45,67.225,68.54,14888
2024-03-18,68.66,68.66,66.55,67.11,11627
2024-03-20,66.77,75.17,66.61,73.53,12107
2024-03-21,77.035,78.97,75.57,76.75,5575
2024-03-22,77.125,77.72,71.46,72.04,5428
2024-03-25,74.3,74.3,71.92,72.03,5637
2024-03-26,73.62,73.62,70.655,70.69,8857
2024-03-27,72.98,78.17,72.93,78.17,18570
2024-03-28,78.77,80.42,77.5,79.64,8448
2024-04-02,71.2,72.44,70.25,70.58,7520
2024-04-03,70.015,71.45,69.54,70.2,8510
2024-04-04,73.69,74.66,69.15,69.74,13503
2024-04-05,68.18,70.63,68.18,69.75,7325
2024-04-08,70.06,73.76,70.06,73.3,4020
2024-04-09,73.28,75.0,73.25,74.67,6632
2024-04-10,68.22,68.24,62.18,63.91,75902
2024-04-11,64.48,64.82,60.95,63.8,16137
2024-04-12,61.11,62.94,60.61,61.9,15741
2024-04-15,63.96,65.54,59.92,61.56,12231
2024-04-16,59.17,59.93,57.785,58.97,10938
2024-04-17,60.49,61.45,58.88,59.27,8880
2024-04-18,58.37,61.29,58.37,60.46,7071
2024-04-19,60.16,64.99,60.16,64.985,17382
2024-04-22,65.68,69.24,64.73,68.34,18809
2024-04-23,68.23,72.1,67.13,70.59,12707
2024-04-24,68.83,72.24,68.83,72.17,3161
2024-04-25,70.2,70.63,66.59,69.42,11401
2024-04-29,69.23,69.47,66.49,66.68,3502
2024-04-30,64.97,66.115,63.38,63.38,8227
2024-05-01,65.63,71.84,65.6,68.35,12763
2024-05-02,70.15,71.57,69.0,71.22,10939
2024-05-03,74.93,76.03,73.49,74.18,19616
2024-05-06,76.43,77.07,74.35,76.26,3875
2024-05-13,78.87,79.01,76.98,76.98,3865
2024-05-14,79.38,80.03,78.23,79.0,5666
2024-05-17,80.33,81.71,80.33,81.45,4345
2024-05-22,76.66,77.75,74.1,74.78,8676
2024-05-23,73.37,73.37,68.34,69.06,5069
2024-05-24,70.32,70.43,68.93,70.19,6052
2024-05-28,70.66,71.29,67.55,68.51,9427
2024-05-29,65.14,65.14,62.03,63.6,40367
2024-05-30,65.78,67.47,64.765,66.71,8842
2024-05-31,67.65,68.98,67.65,68.93,3213
2024-06-04,62.61,64.16,61.82,62.31,21673
2024-06-05,63.62,63.62,61.69,62.85,8858
2024-06-06,63.32,63.52,61.64,63.23,4998
2024-06-07,61.5,63.17,61.31,62.71,11836
2024-06-10,60.55,60.81,58.22,59.37,30907
2024-06-11,57.94,59.37,56.74,58.92,14718
2024-06-12,64.18,66.7,62.04,63.0,17179
2024-06-13,62.04,62.48,59.13,60.38,17972
2024-06-14,59.03,59.09,57.0,57.69,7541
2024-06-17,56.94,60.77,56.62,60.76,6675
2024-06-20,60.08,61.67,60.08,61.19,5873
2024-06-24,62.28,66.34,62.04,64.79,27269
2024-06-27,61.36,64.22,61.36,64.22,9406
2024-06-28,66.81,70.77,66.74,70.21,47754
2024-07-01,70.3,71.62,68.7,69.2,6243
2024-07-02,68.41,71.51,68.41,71.27,2773
2024-07-05,67.51,67.94,64.48,64.48,6471
2024-07-09,64.62,68.67,64.27,68.49,8724
2024-07-10,69.5,73.09,68.68,72.92,10212
2024-07-11,76.635,82.77,76.495,82.31,33958
2024-07-12,81.4,84.59,81.4,83.78,2937
2024-07-15,88.24,92.31,87.29,89.81,15034
2024-07-16,91.88,102.45,91.88,102.24,23323
2024-07-17,97.73,107.6,97.73,105.86,18486
2024-07-18,104.39,110.52,98.82,100.25,12491
2024-07-19,98.68,105.38,98.68,101.51,4854
2024-07-22,100.38,107.8,96.91,107.04,14608
2024-07-23,103.98,113.86,103.98,111.75,7453
2024-07-24,113.27,114.3,105.56,105.89,4170
2024-07-25,106.04,117.41,106.04,114.62,9883
2024-07-26,116.53,120.44,115.85,119.275,10791
2024-07-29,118.9,118.91,111.86,111.865,5293
2024-07-30,114.98,115.69,111.87,114.98,5301
2024-07-31,113.59,121.09,111.98,113.48,10246
2024-08-01,113.51,113.51,96.82,98.33,25098
2024-08-02,87.78,89.48,82.365,88.505,34653
2024-08-05,76.47,83.72,72.36,81.275,10811
2024-08-07,86.02,87.09,79.97,79.97,8759
2024-08-08,83.71,84.44,81.94,84.08,6238
2024-08-13,82.11,83.87,79.16,83.74,5813
2024-08-14,84.63,84.63,80.685,82.61,8168
2024-08-15,89.5,91.2,87.89,88.0,6633
2024-08-16,87.34,94.0,87.34,92.5,4964
2024-08-21,92.35,92.35,89.21,91.27,5435
2024-08-22,93.02,94.88,91.67,92.03,6407
2024-08-23,94.67,110.17,94.47,106.43,17182
2024-08-26,110.43,110.43,103.94,103.94,7501
2024-08-27,101.81,102.5,99.04,101.77,4054
2024-08-28,100.48,105.16,100.42,103.98,11106
2024-08-29,104.63,107.51,100.975,104.61,6559
2024-09-04,101.16,104.185,97.87,99.195,4049
2024-09-06,97.88,98.935,89.99,90.98,13970
2024-09-10,90.5,90.58,85.01,90.49,6590
2024-09-11,86.62,87.52,80.45,87.29,11899
2024-09-12,88.425,88.69,85.24,87.86,7688
2024-09-13,91.96,95.06,91.43,95.06,12113
2024-09-16,96.175,99.985,94.11,98.64,8140
2024-09-17,101.18,106.4,99.98,101.24,5665
2024-09-18,101.14,111.71,97.965,102.975,14990
2024-09-19,109.3,112.53,105.235,111.28,25262
2024-09-20,106.4,107.87,104.39,104.39,5967
2024-09-25,95.72,96.0,92.47,92.92,6118
2024-09-26,96.63,97.26,94.15,96.19,7505
2024-09-30,95.92,101.43,95.92,99.76,16404
2024-10-01,97.15,97.15,88.08,89.67,30758
2024-10-02,90.22,92.88,88.45,89.04,5635
2024-10-04,95.0,96.81,92.755,94.91,9044
2024-10-07,93.915,95.14,91.805,93.66,4901
2024-10-08,93.5,94.99,92.65,92.71,6630
2024-10-09,92.635,97.94,91.715,96.39,10168
2024-10-10,93.28,97.5,93.28,96.17,5603
2024-10-11,102.42,107.19,101.87,106.08,17483
2024-10-15,110.27,119.03,108.23,111.93,13783
2024-10-16,115.37,119.57,113.55,116.39,7947
2024-10-17,117.69,120.17,115.475,119.34,6512
2024-10-18,118.1,118.2,113.92,114.69,5333
2024-10-21,113.56,113.56,104.01,104.11,5007
2024-10-25,109.24,109.295,103.16,104.3,10467
2024-10-28,107.34,114.38,106.76,114.15,8840
2024-10-29,112.07,112.73,109.95,110.47,4229
2024-10-30,113.52,119.89,113.52,114.51,14386
2024-10-31,115.445,115.445,110.55,110.55,7479
2024-11-01,112.11,113.23,106.93,107.79,21823
2024-11-04,105.74,106.64,100.94,104.71,12732
2024-11-06,134.22,154.67,134.22,154.67,59977
2024-11-07,148.0,148.68,135.69,137.49,9507
2024-11-11,147.83,156.785,147.83,152.15,10113
2024-11-12,150.22,154.595,148.135,150.21,3702
2024-11-13,153.34,158.82,146.97,147.3,5924
2024-11-15,146.32,148.325,139.52,144.83,8958
2024-11-21,142.13,150.35,142.05,147.02,12639
2024-11-22,149.08,157.62,149.08,157.62,10210
2024-11-25,169.86,173.84,165.51,165.73,8310
2024-11-27,163.99,164.44,158.17,158.28,5495
2024-12-10,138.92,147.13,137.61,140.39,3753
2024-12-11,144.51,146.63,142.83,142.93,4070
2024-12-12,142.41,142.41,137.39,137.43,4178
2024-12-13,136.95,136.96,133.25,135.81,6087
2024-12-16,135.57,137.87,134.03,137.87,5555
2024-12-17,134.83,134.83,126.55,128.2,3732
2024-12-18,131.43,132.05,106.81,108.05,14803
2024-12-19,113.54,116.27,104.85,105.16,16583
2024-12-20,103.525,113.51,103.525,110.45,5934
2024-12-31,112.49,112.56,108.905,109.7,7215
2025-01-02,111.415,113.29,105.03,105.8,6255
2025-01-03,106.64,110.72,101.78,110.68,7381
2025-01-06,111.58,118.07,111.03,111.03,12385
2025-01-07,113.6,113.6,105.4,107.83,9526
2025-01-08,105.33,109.05,103.91,107.76,11053
2025-01-10,102.015,102.015,94.95,98.28,21224
2025-01-14,105.57,112.97,105.57,112.97,9207
2025-01-15,125.19,125.68,117.67,121.45,23157
